Site,Transect,Meter,Raw_data_entry,Species,Type,cover,Max_height_cm,Avg_height_cm,Comments,Entered.by,Daniel,Avg.Vol.c,Max.Vol.c,Cover_type,Number_records,mean_Avg.Ratio.L,median_Avg.Ratio.L,SD_Avg.Ratio.L,max_Avg.Ratio.L,min_Avg.Ratio.L,mean_Max.Ratio.L,median_Max.Ratio.L,SD_Max.Ratio.L,max_Max.Ratio.L,min_Max.Ratio.L,Live.Weight_mean.Avg.Ratio.L,Live.Weight_mean.Max.Ratio.L
MIXRAV,1,10,Soft Rooted Litter,BLANK,Soft rooted litter,6,3,3,dead moss,BL,,1800,1800,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,38.07998741,30.31695266
MIXRAV,1,10,Woody Litter,BLANK,Woody litter,28,10,5,combined with other ,BL,,14000,28000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,8505.811851,8908.728064
MIXRAV,1,15,Ceanothus integerrimus,Ceanothus integerrimus,Shrub,22,70,50,,BL,,110000,154000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,504.70893,481.61344
MIXRAV,1,15,Char,BLANK,Char,1,2,1,,BL,"In cover, T was replaced by 1",100,200,Char,9,0.204675838,0.115733333,0.260542431,0.879111111,0.028571429,0.1353893,0.0868,0.08794484,0.293037037,0.02,20.46758378,27.07786009
MIXRAV,1,15,Forbs,BLANK,Forbs,6,40,30,,BL,,18000,24000,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,212.3021894,164.9832517
MIXRAV,1,15,gayophytum sp,Gayophytum sp.,Dominant forb,10,60,35,skinny leaf,BL,,35000,60000,Dominant forb,6,0.004250478,0.004741177,0.002403021,0.006666667,0.000533333,0.003170419,0.002784314,0.002591225,0.006666667,0.000395062,148.7667183,190.22513
MIXRAV,1,15,Soft Loose Litter,BLANK,Soft loose litter,73,2,1,,BL,,7300,14600,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1004.127994,1522.216786
MIXRAV,1,15,Soft Rooted Litter,BLANK,Soft rooted litter,2,3,2,dead moss,BL,,400,600,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,8.462219424,10.10565089
MIXRAV,1,15,Woody Litter,BLANK,Woody litter,25,4,2,,BL,,5000,10000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,3037.789947,3181.688594
MIXRAV,1,20,Char,BLANK,Char,32,95,55,combined with charred stump,BL,,176000,304000,Char,9,0.204675838,0.115733333,0.260542431,0.879111111,0.028571429,0.1353893,0.0868,0.08794484,0.293037037,0.02,36022.94745,41158.34734
MIXRAV,1,20,Cirsium vulgare,Cirsium vulgare,Dominant forb,6,60,50,,BL,,30000,36000,Dominant forb,3,0.005139506,0.006518519,0.003840411,0.0081,8.00E-04,0.005139506,0.006518519,0.003840411,0.0081,8.00E-04,154.18519,185.022228
MIXRAV,1,20,Forbs,BLANK,Forbs,8,45,10,,BL,,8000,36000,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,94.35652862,247.4748775
MIXRAV,1,20,Soft Loose Litter,BLANK,Soft loose litter,40,1,1,,BL,,4000,4000,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,550.20712,417.0456948
MIXRAV,1,20,Soft Rooted Litter,BLANK,Soft rooted litter,1,2,1,dead moss,BL,,100,200,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,2.115554856,3.368550296
MIXRAV,1,20,Woody Litter,BLANK,Woody litter,25,5,1,,BL,,2500,12500,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,1518.894973,3977.110743
MIXRAV,1,25,asyneuma prenanthoides,Asyneuma prenanthoides,Dominant forb,8,65,60,blue flower,BL,,48000,52000,Dominant forb,1,0.00144,0.00144,NA,0.00144,0.00144,0.001309091,0.001309091,NA,0.001309091,0.001309091,69.12,68.072732
MIXRAV,1,25,Ceanothus integerrimus,Ceanothus integerrimus,Shrub,30,75,65,,BL,,195000,225000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,894.711285,703.656
MIXRAV,1,25,Char,BLANK,Char,1,2,2,,BL,,200,200,Char,9,0.204675838,0.115733333,0.260542431,0.879111111,0.028571429,0.1353893,0.0868,0.08794484,0.293037037,0.02,40.93516756,27.07786009
MIXRAV,1,25,Forbs,BLANK,Forbs,6,55,40,,BL,,24000,33000,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,283.0695858,226.8519711
MIXRAV,1,25,Ribes roezlii,Ribes roezlii,Shrub,4,40,20,,BL,,8000,16000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,80.31435667,122.474428
MIXRAV,1,25,sambucus racemosa,Sambucus racemosa,Shrub,8,30,30,tall shrub,BL,,24000,24000,Shrub,1,0.005656566,0.005656566,NA,0.005656566,0.005656566,0.002828283,0.002828283,NA,0.002828283,0.002828283,135.757584,67.878792
MIXRAV,1,25,Soft Loose Litter,BLANK,Soft loose litter,79,0.5,0.5,,BL,,3950,3950,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,543.329531,411.8326236
MIXRAV,1,25,Woody Litter,BLANK,Woody litter,15,30,2,,BL,,3000,45000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,1822.673968,14317.59867
MIXRAV,1,30,Ceanothus integerrimus,Ceanothus integerrimus,Shrub,6,20,15,,BL,,9000,12000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,41.294367,37.52832
MIXRAV,1,30,Forbs,BLANK,Forbs,6,20,15,,BL,,9000,12000,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,106.1510947,82.49162585
MIXRAV,1,30,gayophytum sp,Gayophytum sp.,Dominant forb,10,50,40,skinny leaf,BL,,40000,50000,Dominant forb,6,0.004250478,0.004741177,0.002403021,0.006666667,0.000533333,0.003170419,0.002784314,0.002591225,0.006666667,0.000395062,170.0191067,158.5209417
MIXRAV,1,30,sambucus racemosa,Sambucus racemosa,Shrub,2,70,70,tall shrub,BL,,14000,14000,Shrub,1,0.005656566,0.005656566,NA,0.005656566,0.005656566,0.002828283,0.002828283,NA,0.002828283,0.002828283,79.191924,39.595962
MIXRAV,1,30,Soft Loose Litter,BLANK,Soft loose litter,67,1,0.5,,BL,,3350,6700,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,460.798463,698.5515387
MIXRAV,1,30,Soft Rooted Litter,BLANK,Soft rooted litter,6,4,3,dead moss,BL,,1800,2400,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,38.07998741,40.42260355
MIXRAV,1,30,Woody Litter,BLANK,Woody litter,16,3,1,,BL,,1600,4800,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,972.092783,1527.210525
MIXRAV,1,35,Ceanothus integerrimus,Ceanothus integerrimus,Shrub,1,40,40,,BL,"In cover, T was replaced by 1",4000,4000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,18.353052,12.50944
MIXRAV,1,35,Forbs,BLANK,Forbs,3,10,7,,BL,,2100,3000,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,24.76858876,20.62290646
MIXRAV,1,35,gayophytum sp,Gayophytum sp.,Dominant forb,5,35,25,skinny leaf,BL,,12500,17500,Dominant forb,6,0.004250478,0.004741177,0.002403021,0.006666667,0.000533333,0.003170419,0.002784314,0.002591225,0.006666667,0.000395062,53.13097083,55.48232958
MIXRAV,1,35,lactuca serviola,Lactuca serriola,Dominant forb,5,18,12,thistle sp.,BL,,6000,9000,Dominant forb,5,0.006165983,0.005142857,0.004757947,0.014222222,0.001657143,0.00534011,0.005142857,0.004593652,0.0128,0.00145,36.995898,48.06099
MIXRAV,1,35,Soft Loose Litter,BLANK,Soft loose litter,61,1,1,,BL,,6100,6100,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,839.065858,635.9946845
MIXRAV,1,35,Soft Rooted Litter,BLANK,Soft rooted litter,8,3,2,dead moss,BL,,1600,2400,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,33.8488777,40.42260355
MIXRAV,1,35,Tree- dead,Unknown,Tree,12,250,100,Sapling,BL,,120000,3.00E+05,Tree,1,0.01,0.01,NA,0.01,0.01,0.006666667,0.006666667,NA,0.006666667,0.006666667,1200,2000.0001
MIXRAV,1,35,Woody Litter,BLANK,Woody litter,25,3,2,,BL,,5000,7500,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,3037.789947,2386.266446
MIXRAV,1,40,Forbs,BLANK,Forbs,4,20,15,,BL,,6000,8000,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,70.76739646,54.99441723
MIXRAV,1,40,gayophytum sp,Gayophytum sp.,Dominant forb,16,60,50,skinny leaf,BL,,80000,96000,Dominant forb,6,0.004250478,0.004741177,0.002403021,0.006666667,0.000533333,0.003170419,0.002784314,0.002591225,0.006666667,0.000395062,340.0382133,304.360208
MIXRAV,1,40,Rubus parviflorus,Rubus parviflorus,Shrub,65,50,40,,BL,,260000,325000,Shrub,1,0.004914286,0.004914286,NA,0.004914286,0.004914286,0.00327619,0.00327619,NA,0.00327619,0.00327619,1277.71436,1064.76175
MIXRAV,1,40,Soft Loose Litter,BLANK,Soft loose litter,87,1,1,,BL,,8700,8700,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1196.700486,907.0743861
MIXRAV,1,40,Woody Litter,BLANK,Woody litter,10,3,1,,BL,,1000,3000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,607.5579893,954.5065783
MIXRAV,1,45,asyneuma prenanthoides,Asyneuma prenanthoides,Dominant forb,8,50,45,blue flower,BL,,36000,40000,Dominant forb,1,0.00144,0.00144,NA,0.00144,0.00144,0.001309091,0.001309091,NA,0.001309091,0.001309091,51.84,52.36364
MIXRAV,1,45,Forbs,BLANK,Forbs,4,50,25,,BL,,10000,20000,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,117.9456608,137.4860431
MIXRAV,1,45,frangula rubra,Frangula rubra,Shrub,4,40,40,"red stem, 40m for shrub datasheet",BL,,16000,16000,Shrub,2,0.002802353,0.002802353,0.000524645,0.003173333,0.002431373,0.002194309,0.002194309,0.000180513,0.002321951,0.002066667,44.837648,35.108944
MIXRAV,1,45,Grasses,BLANK,Grass,7,10,10,,BL,,7000,7000,Grass,12,0.002098862,0.001637363,0.001509254,0.005714286,0.00075,0.001581358,0.000984985,0.001502082,0.005714286,0.000457143,14.69203283,11.06950775
MIXRAV,1,45,Ribes roezlii,Ribes roezlii,Shrub,1,20,20,,BL,"In cover, T was replaced by 1",2000,2000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,20.07858917,15.3093035
MIXRAV,1,45,Rubus parviflorus,Rubus parviflorus,Shrub,40,70,50,,BL,,2.00E+05,280000,Shrub,1,0.004914286,0.004914286,NA,0.004914286,0.004914286,0.00327619,0.00327619,NA,0.00327619,0.00327619,982.8572,917.3332
MIXRAV,1,45,sambucus racemosa,Sambucus racemosa,Shrub,4,30,25,tall shrub,BL,,10000,12000,Shrub,1,0.005656566,0.005656566,NA,0.005656566,0.005656566,0.002828283,0.002828283,NA,0.002828283,0.002828283,56.56566,33.939396
MIXRAV,1,45,Soft Loose Litter,BLANK,Soft loose litter,10,2,1,,BL,,1000,2000,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,137.55178,208.5228474
MIXRAV,1,45,Soft Rooted Litter,BLANK,Soft rooted litter,81,15,7,,BL,,56700,121500,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,1199.519603,2046.394305
MIXRAV,1,45,Woody Litter,BLANK,Woody litter,8,1,1,,BL,,800,800,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,486.0463915,254.5350875
MIXRAV,2,0,gayophytum sp,Gayophytum sp.,Dominant forb,3,30,20,skinny leaf,BL,,6000,9000,Dominant forb,6,0.004250478,0.004741177,0.002403021,0.006666667,0.000533333,0.003170419,0.002784314,0.002591225,0.006666667,0.000395062,25.502866,28.5337695
MIXRAV,2,0,lactuca serviola,Lactuca serriola,Dominant forb,2,30,10,unk thistle,BL,,2000,6000,Dominant forb,5,0.006165983,0.005142857,0.004757947,0.014222222,0.001657143,0.00534011,0.005142857,0.004593652,0.0128,0.00145,12.331966,32.04066
MIXRAV,2,0,Soft Loose Litter,BLANK,Soft loose litter,55,4,3,,BL,,16500,22000,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,2269.60437,2293.751321
MIXRAV,2,0,Soft Rooted Litter,BLANK,Soft rooted litter,1,2,2,dead moss,BL,"In cover, T was replaced by 1",200,200,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,4.231109712,3.368550296
MIXRAV,2,0,Woody Litter,BLANK,Woody litter,45,3,1,,BL,,4500,13500,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,2734.010952,4295.279602
MIXRAV,2,5,Abies sp. Seedling,Abies sp.,Tree,1,6,3,8 Seedlings,BL,,300,600,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,1.6909092,1.6909092
MIXRAV,2,5,Ceanothus cordulatus,Ceanothus cordulatus,Shrub,2,8,8,,BL,,1600,1600,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,11.55931703,8.279938514
MIXRAV,2,5,Forbs,BLANK,Forbs,3,25,20,,BL,,6000,7500,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,70.76739646,51.55726615
MIXRAV,2,5,lactuca serviola,Lactuca serriola,Dominant forb,3,20,15,unk thistle,BL,,4500,6000,Dominant forb,5,0.006165983,0.005142857,0.004757947,0.014222222,0.001657143,0.00534011,0.005142857,0.004593652,0.0128,0.00145,27.7469235,32.04066
MIXRAV,2,5,Soft Loose Litter,BLANK,Soft loose litter,28,4,3,,BL,,8400,11200,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1155.434952,1167.727945
MIXRAV,2,5,Soft Rooted Litter,BLANK,Soft rooted litter,2,2,2,dead moss,BL,,400,400,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,8.462219424,6.737100592
MIXRAV,2,5,Woody Litter,BLANK,Woody litter,70,40,30,,BL,,210000,280000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,127587.1778,89087.28064
MIXRAV,2,10,Forbs,BLANK,Forbs,5,15,10,,BL,,5000,7500,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,58.97283038,51.55726615
MIXRAV,2,10,Gnaphalium canescens,Gnaphalium canescens,Dominant forb,3,40,15,white fuzzy,BL,,4500,12000,Dominant forb,3,0.003078499,0.002866667,0.001625967,0.0048,0.001568831,0.002597551,0.002293333,0.001539715,0.004266667,0.001232653,13.853247,31.170612
MIXRAV,2,10,lactuca serviola,Lactuca serriola,Dominant forb,3,20,15,unk thistle,BL,,4500,6000,Dominant forb,5,0.006165983,0.005142857,0.004757947,0.014222222,0.001657143,0.00534011,0.005142857,0.004593652,0.0128,0.00145,27.7469235,32.04066
MIXRAV,2,10,Pinus ponderosa Seedling,Pinus ponderosa,Tree,2,20,20,1 Seedling,BL,,4000,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXRAV,2,10,Soft Loose Litter,BLANK,Soft loose litter,64,2,2,,BL,,12800,12800,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1760.662784,1334.546223
MIXRAV,2,10,Soft Rooted Litter,BLANK,Soft rooted litter,1,2,2,dead moss,BL,,200,200,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,4.231109712,3.368550296
MIXRAV,2,10,Woody Litter,BLANK,Woody litter,35,4,2,,BL,,7000,14000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,4252.905925,4454.364032
MIXRAV,2,15,Forbs,BLANK,Forbs,1,20,15,,BL,,1500,2000,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,17.69184912,13.74860431
MIXRAV,2,15,lactuca serviola,Lactuca serriola,Dominant forb,1,15,15,unk thistle,BL,,1500,1500,Dominant forb,5,0.006165983,0.005142857,0.004757947,0.014222222,0.001657143,0.00534011,0.005142857,0.004593652,0.0128,0.00145,9.2489745,8.010165
MIXRAV,2,15,Soft Loose Litter,BLANK,Soft loose litter,52,1,1,,BL,,5200,5200,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,715.269256,542.1594032
MIXRAV,2,15,Soft Rooted Litter,BLANK,Soft rooted litter,3,2,1,dead moss,BL,,300,600,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,6.346664568,10.10565089
MIXRAV,2,15,Woody Litter,BLANK,Woody litter,45,4,3,,BL,,13500,18000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,8202.032856,5727.03947
MIXRAV,2,20,Arctostaphylos racemosa,Arctostaphylos racemosa,Shrub,2,15,15,galls,BL,,3000,3000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,27.22423243,19.67859
MIXRAV,2,20,Ceanothus cordulatus,Ceanothus cordulatus,Shrub,15,30,25,,BL,,37500,45000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,270.9214929,232.8732707
MIXRAV,2,20,Char,BLANK,Char,1,5,5,,BL,,500,500,Char,9,0.204675838,0.115733333,0.260542431,0.879111111,0.028571429,0.1353893,0.0868,0.08794484,0.293037037,0.02,102.3379189,67.69465022
MIXRAV,2,20,Cirsium vulgare,Cirsium vulgare,Dominant forb,6,45,30,,BL,,18000,27000,Dominant forb,3,0.005139506,0.006518519,0.003840411,0.0081,8.00E-04,0.005139506,0.006518519,0.003840411,0.0081,8.00E-04,92.511114,138.766671
MIXRAV,2,20,Forbs,BLANK,Forbs,4,20,15,,BL,,6000,8000,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,70.76739646,54.99441723
MIXRAV,2,20,Grasses,BLANK,Grass,3,60,40,,BL,,12000,18000,Grass,12,0.002098862,0.001637363,0.001509254,0.005714286,0.00075,0.001581358,0.000984985,0.001502082,0.005714286,0.000457143,25.186342,28.4644485
MIXRAV,2,20,Soft Loose Litter,BLANK,Soft loose litter,76,2,1,,BL,,7600,15200,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1045.393528,1584.77364
MIXRAV,2,20,Soft Rooted Litter,BLANK,Soft rooted litter,3,2,1,dead moss,BL,,300,600,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,6.346664568,10.10565089
MIXRAV,2,20,Woody Litter,BLANK,Woody litter,20,15,5,,BL,,10000,30000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,6075.579893,9545.065783
MIXRAV,2,25,Abies sp. Seedling,Abies sp.,Tree,1,3,2,12 Seedlings,BL,,200,300,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,1.1272728,0.8454546
MIXRAV,2,25,Cirsium vulgare,Cirsium vulgare,Dominant forb,1,10,10,,BL,,1000,1000,Dominant forb,3,0.005139506,0.006518519,0.003840411,0.0081,8.00E-04,0.005139506,0.006518519,0.003840411,0.0081,8.00E-04,5.139506333,5.139506333
MIXRAV,2,25,Forbs,BLANK,Forbs,1,20,15,,BL,,1500,2000,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,17.69184912,13.74860431
MIXRAV,2,25,Soft Loose Litter,BLANK,Soft loose litter,60,2,2,,BL,,12000,12000,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1650.62136,1251.137084
MIXRAV,2,25,Soft Rooted Litter,BLANK,Soft rooted litter,10,7,3,,BL,,3000,7000,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,63.46664568,117.8992604
MIXRAV,2,25,Woody Litter,BLANK,Woody litter,30,3,2,,BL,,6000,9000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,3645.347936,2863.519735
MIXRAV,2,30,Abies sp. Seedling,Abies sp.,Tree,1,4,4,14 Seedlings,BL,,400,400,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,2.2545456,1.1272728
MIXRAV,2,30,Forbs,BLANK,Forbs,8,30,20,,BL,,16000,24000,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,188.7130572,164.9832517
MIXRAV,2,30,gayophytum sp,Gayophytum sp.,Dominant forb,7,75,65,skinny leaf,BL,,45500,52500,Dominant forb,6,0.004250478,0.004741177,0.002403021,0.006666667,0.000533333,0.003170419,0.002784314,0.002591225,0.006666667,0.000395062,193.3967338,166.4469888
MIXRAV,2,30,Soft Loose Litter,BLANK,Soft loose litter,54,2,2,,BL,,10800,10800,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1485.559224,1126.023376
MIXRAV,2,30,Soft Rooted Litter,BLANK,Soft rooted litter,1,3,2,dead moss,BL,,200,300,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,4.231109712,5.052825444
MIXRAV,2,30,Woody Litter,BLANK,Woody litter,45,3,1,,BL,,4500,13500,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,2734.010952,4295.279602
MIXRAV,2,35,Cirsium vulgare,Cirsium vulgare,Dominant forb,7,40,35,,BL,,24500,28000,Dominant forb,3,0.005139506,0.006518519,0.003840411,0.0081,8.00E-04,0.005139506,0.006518519,0.003840411,0.0081,8.00E-04,125.9179052,143.9061773
MIXRAV,2,35,Forbs,BLANK,Forbs,1,40,30,,BL,,3000,4000,Forbs,13,0.011794566,0.006293706,0.01141222,0.034666667,0.002,0.006874302,0.005454545,0.005152385,0.016,0.0016,35.38369823,27.49720862
