Site,Date,Transect,Meter,Species,Shrub_or_Tree,Height_cm,Width_cm,Length_cm,Tree.DBH_cm,Comments,Entered.by,Review.comment,Volume,Cover_type,Number_records,mean_Avg.Ratio.L,median_Avg.Ratio.L,SD_Avg.Ratio.L,max_Avg.Ratio.L,min_Avg.Ratio.L,mean_Max.Ratio.L,median_Max.Ratio.L,SD_Max.Ratio.L,max_Max.Ratio.L,min_Max.Ratio.L,Live.Weight_mean.Avg.Ratio.L,Live.Weight_mean.Max.Ratio.L,oldBAT,youngBAT,std.biomass,biomass
HISQUE,42947,2,20-25,Ceanothus integerrimus,Shrub,35,80,50,NA,NA,AMM,NA,140000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,642.35682,437.8304,NA,NA,NA,642.35682
HISQUE,42947,2,20-25,Ceanothus integerrimus,Shrub,150,250,170,NA,NA,AMM,NA,6375000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,29250.17663,19936.92,NA,NA,NA,29250.17663
HISQUE,42947,2,20-25,Ceanothus integerrimus,Shrub,110,170,260,NA,NA,AMM,NA,4862000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,22308.13471,15205.22432,NA,NA,NA,22308.13471
HISQUE,42947,2,20-25,Ceanothus prostratus,Shrub,12,170,50,NA,NA,AMM,NA,102000,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,3667.537024,2312.96339,NA,NA,NA,3667.537024
HISQUE,42947,2,20-25,Ceanothus prostratus,Shrub,5,150,60,NA,NA,AMM,NA,45000,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,1618.03104,1020.425025,NA,NA,NA,1618.03104
HISQUE,42947,2,25-30,Ceanothus integerrimus,Shrub,35,100,90,NA,NA,AMM,NA,315000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1445.302845,985.1184,NA,NA,NA,1445.302845
HISQUE,42947,2,25-30,Ceanothus integerrimus,Shrub,90,160,150,NA,NA,AMM,NA,2160000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,9910.64808,6755.0976,NA,NA,NA,9910.64808
HISQUE,42947,2,25-30,Ceanothus integerrimus,Shrub,80,250,150,NA,NA,AMM,NA,3000000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,13764.789,9382.08,NA,NA,NA,13764.789
HISQUE,42947,2,25-30,Ceanothus integerrimus,Shrub,120,170,140,NA,NA,AMM,NA,2856000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,13104.07913,8931.74016,NA,NA,NA,13104.07913
HISQUE,42947,2,25-30,Ceanothus integerrimus,Shrub,120,150,110,NA,NA,AMM,NA,1980000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,9084.76074,6192.1728,NA,NA,NA,9084.76074
HISQUE,42947,2,25-30,Ceanothus integerrimus,Shrub,130,130,250,NA,NA,AMM,NA,4225000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,19385.41118,13213.096,NA,NA,NA,19385.41118
HISQUE,42947,2,30-35,Ceanothus integerrimus,Shrub,60,200,190,NA,NA,AMM,NA,2280000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,10461.23964,7130.3808,NA,NA,NA,10461.23964
HISQUE,42947,2,30-35,Chamaebatia foliolosa,Shrub,20,250,200,NA,NA,AMM,NA,1000000,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,5340.7175,4390.15875,NA,NA,NA,5340.7175
HISQUE,42947,2,30-35,Chamaebatia foliolosa,Shrub,30,80,40,NA,NA,AMM,NA,96000,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,512.70888,421.45524,NA,NA,NA,512.70888
HISQUE,42947,2,30-35,Chamaebatia foliolosa,Shrub,25,90,60,NA,NA,AMM,NA,135000,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,720.9968625,592.6714313,NA,NA,NA,720.9968625
HISQUE,42947,2,30-35,Chamaebatia foliolosa,Shrub,22,160,300,NA,NA,AMM,NA,1056000,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,5639.79768,4636.00764,NA,NA,NA,5639.79768
HISQUE,42947,2,35-40,Arctostaphylos viscida,Shrub,50,70,80,NA,NA,AMM,NA,280000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,2540.92836,1836.6684,NA,NA,NA,2540.92836
HISQUE,42947,2,35-40,Ceanothus integerrimus,Shrub,120,160,140,NA,NA,AMM,NA,2688000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,12333.25094,8406.34368,NA,NA,NA,12333.25094
HISQUE,42947,2,35-40,Ceanothus integerrimus,Shrub,95,140,130,NA,NA,AMM,NA,1729000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,7933.106727,5407.20544,NA,NA,NA,7933.106727
HISQUE,42947,2,35-40,Ceanothus integerrimus,Shrub,90,300,110,NA,NA,AMM,NA,2970000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,13627.14111,9288.2592,NA,NA,NA,13627.14111
HISQUE,42947,2,35-40,Ceanothus integerrimus,Shrub,80,140,150,NA,NA,AMM,NA,1680000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,7708.28184,5253.9648,NA,NA,NA,7708.28184
HISQUE,42947,2,35-40,Ceanothus integerrimus,Shrub,70,90,80,NA,NA,AMM,NA,504000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2312.484552,1576.18944,NA,NA,NA,2312.484552
HISQUE,42947,2,35-40,Ceanothus integerrimus,Shrub,90,110,30,NA,NA,AMM,NA,297000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1362.714111,928.82592,NA,NA,NA,1362.714111
HISQUE,42947,2,35-40,Chamaebatia foliolosa,Shrub,30,190,280,NA,NA,AMM,NA,1596000,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,8523.78513,7006.693365,NA,NA,NA,8523.78513
HISQUE,42947,2,40-45,Ceanothus integerrimus,Shrub,90,200,155,NA,NA,AMM,NA,2790000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,12801.25377,8725.3344,NA,NA,NA,12801.25377
HISQUE,42947,2,40-45,Ceanothus integerrimus,Shrub,80,150,160,NA,NA,AMM,NA,1920000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,8809.46496,6004.5312,NA,NA,NA,8809.46496
HISQUE,42947,2,40-45,Ceanothus integerrimus,Shrub,110,120,140,NA,NA,AMM,NA,1848000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,8479.110024,5779.36128,NA,NA,NA,8479.110024
HISQUE,42947,2,40-45,Ceanothus integerrimus,Shrub,80,150,140,NA,NA,AMM,NA,1680000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,7708.28184,5253.9648,NA,NA,NA,7708.28184
HISQUE,42947,2,40-45,Ceanothus integerrimus,Shrub,190,250,340,NA,NA,AMM,NA,16150000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,74100.44745,50506.864,NA,NA,NA,74100.44745
HISQUE,42947,2,40-45,Chamaebatia foliolosa,Shrub,20,300,50,NA,NA,AMM,NA,300000,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,1602.21525,1317.047625,NA,NA,NA,1602.21525
HISQUE,42947,2,40-45,Chamaebatia foliolosa,Shrub,25,60,120,NA,NA,AMM,NA,180000,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,961.32915,790.228575,NA,NA,NA,961.32915
HISQUE,42947,2,45-50,Ceanothus integerrimus,Shrub,120,170,280,NA,NA,AMM,NA,5712000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,26208.15826,17863.48032,NA,NA,NA,26208.15826
HISQUE,42947,2,45-50,Quercus kelloggii,Shrub,120,110,70,NA,NA,AMM,NA,924000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.4711107,41.17594321,NA,41.17594321
HITEDD,42933,1,0-5,Arctostaphylos patula,Shrub,60,50,70,NA,NA,AMM,NA,210000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,1905.69627,1377.5013,NA,NA,NA,1905.69627
HITEDD,42933,1,0-5,Ceanothus cordulatus,Shrub,55,250,370,NA,NA,AMM,NA,5087500,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,36755.01586,26327.61699,NA,NA,NA,36755.01586
HITEDD,42933,1,0-5,Ceanothus cordulatus,Shrub,55,200,160,NA,NA,AMM,NA,1760000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,12715.24873,9107.932366,NA,NA,NA,12715.24873
HITEDD,42933,1,0-5,Ceanothus integerrimus,Shrub,100,80,90,NA,NA,AMM,NA,720000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,3303.54936,2251.6992,NA,NA,NA,3303.54936
HITEDD,42933,1,0-5,Ceanothus integerrimus,Shrub,80,160,120,NA,NA,AMM,NA,1536000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,7047.571968,4803.62496,NA,NA,NA,7047.571968
HITEDD,42933,1,0-5,Ceanothus integerrimus,Shrub,70,25,40,NA,NA,AMM,NA,70000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,321.17841,218.9152,NA,NA,NA,321.17841
HITEDD,42933,1,0-5,Ceanothus integerrimus,Shrub,65,110,50,NA,NA,AMM,NA,357500,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1640.304023,1118.0312,NA,NA,NA,1640.304023
HITEDD,42933,1,43230,Arctostaphylos patula,Shrub,30,60,50,NA,NA,AMM,NA,90000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,816.7269729,590.3577,NA,NA,NA,816.7269729
HITEDD,42933,1,43230,Ceanothus cordulatus,Shrub,40,250,200,NA,NA,AMM,NA,2000000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,14449.14629,10349.92314,NA,NA,NA,14449.14629
HITEDD,42933,1,43230,Ceanothus cordulatus,Shrub,60,250,300,NA,NA,AMM,NA,4500000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,32510.57914,23287.32707,NA,NA,NA,32510.57914
HITEDD,42933,1,43230,Ceanothus cordulatus,Shrub,50,60,110,NA,NA,AMM,NA,330000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,2384.109137,1707.737319,NA,NA,NA,2384.109137
HITEDD,42933,1,43230,Ceanothus cordulatus,Shrub,30,250,160,NA,NA,AMM,NA,1200000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,8669.487771,6209.953886,NA,NA,NA,8669.487771
HITEDD,42933,1,43230,Ceanothus cordulatus,Shrub,60,160,110,NA,NA,AMM,NA,1056000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,7629.149239,5464.759419,NA,NA,NA,7629.149239
HITEDD,42933,1,43230,Ceanothus integerrimus,Shrub,90,40,60,NA,NA,AMM,NA,216000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,991.064808,675.50976,NA,NA,NA,991.064808
HITEDD,42933,1,43230,Ceanothus integerrimus,Shrub,100,30,35,NA,NA,AMM,NA,105000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,481.767615,328.3728,NA,NA,NA,481.767615
HITEDD,42933,1,43230,Ceanothus integerrimus,Shrub,105,110,80,NA,NA,AMM,NA,924000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,4239.555012,2889.68064,NA,NA,NA,4239.555012
HITEDD,42933,1,43230,Ceanothus integerrimus,Shrub,60,100,80,NA,NA,AMM,NA,480000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2202.36624,1501.1328,NA,NA,NA,2202.36624
HITEDD,42933,1,43230,Ceanothus integerrimus,Shrub,50,120,90,NA,NA,AMM,NA,540000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2477.66202,1688.7744,NA,NA,NA,2477.66202
HITEDD,42933,1,15-20,Arctostaphylos patula,Shrub,60,55,40,NA,NA,AMM,NA,132000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,1197.866227,865.85796,NA,NA,NA,1197.866227
HITEDD,42933,1,15-20,Arctostaphylos patula,Shrub,70,65,55,NA,NA,AMM,NA,250250,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,2270.954722,1641.522383,NA,NA,NA,2270.954722
HITEDD,42933,1,15-20,Arctostaphylos patula,Shrub,130,200,210,NA,NA,AMM,NA,5460000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,49548.10302,35815.0338,NA,NA,NA,49548.10302
HITEDD,42933,1,15-20,Ceanothus cordulatus,Shrub,65,250,300,NA,NA,AMM,NA,4875000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,35219.79407,25227.93766,NA,NA,NA,35219.79407
HITEDD,42933,1,15-20,Ceanothus cordulatus,Shrub,40,80,60,NA,NA,AMM,NA,192000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,1387.118043,993.5926217,NA,NA,NA,1387.118043
HITEDD,42933,1,15-20,Ceanothus cordulatus,Shrub,55,160,180,NA,NA,AMM,NA,1584000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,11443.72386,8197.139129,NA,NA,NA,11443.72386
HITEDD,42933,1,15-20,Ceanothus cordulatus,Shrub,20,70,80,NA,NA,AMM,NA,112000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,809.152192,579.595696,NA,NA,NA,809.152192
HITEDD,42933,1,15-20,Ceanothus cordulatus,Shrub,60,170,120,NA,NA,AMM,NA,1224000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,8842.877527,6334.152963,NA,NA,NA,8842.877527
HITEDD,42933,1,15-20,Ceanothus integerrimus,Shrub,65,70,60,NA,NA,AMM,NA,273000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1252.595799,853.76928,NA,NA,NA,1252.595799
HITEDD,42933,1,43388,Arctostaphylos patula,Shrub,45,80,35,NA,NA,AMM,NA,126000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,1143.417762,826.50078,NA,NA,NA,1143.417762
HITEDD,42933,1,43388,Arctostaphylos patula,Shrub,40,65,30,NA,NA,AMM,NA,78000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,707.8300431,511.64334,NA,NA,NA,707.8300431
HITEDD,42933,1,43388,Ceanothus cordulatus,Shrub,50,250,140,NA,NA,AMM,NA,1750000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,12643.003,9056.18275,NA,NA,NA,12643.003
HITEDD,42933,1,43388,Ceanothus cordulatus,Shrub,45,250,90,NA,NA,AMM,NA,1012500,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,7314.880307,5239.648591,NA,NA,NA,7314.880307
HITEDD,42933,1,43388,Ceanothus cordulatus,Shrub,40,90,80,NA,NA,AMM,NA,288000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,2080.677065,1490.388933,NA,NA,NA,2080.677065
HITEDD,42933,1,43388,Ceanothus cordulatus,Shrub,35,90,70,NA,NA,AMM,NA,220500,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,1593.018378,1141.079027,NA,NA,NA,1593.018378
HITEDD,42933,1,43388,Ceanothus cordulatus,Shrub,55,240,130,NA,NA,AMM,NA,1716000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,12397.36751,8880.234057,NA,NA,NA,12397.36751
HITEDD,42933,1,43388,Ceanothus cordulatus,Shrub,70,180,160,NA,NA,AMM,NA,2016000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,14564.73946,10432.72253,NA,NA,NA,14564.73946
HITEDD,42933,1,43388,Ceanothus cordulatus,Shrub,70,190,150,NA,NA,AMM,NA,1995000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,14413.02342,10324.04834,NA,NA,NA,14413.02342
HITEDD,42933,1,43388,Ceanothus cordulatus,Shrub,140,210,70,NA,NA,AMM,NA,2058000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,14868.17153,10650.07091,NA,NA,NA,14868.17153
HITEDD,42933,1,43388,Ceanothus cordulatus,Shrub,50,250,60,NA,NA,AMM,NA,750000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,5418.429857,3881.221179,NA,NA,NA,5418.429857
HITEDD,42933,1,43388,Ceanothus cordulatus,Shrub,30,110,80,NA,NA,AMM,NA,264000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,1907.28731,1366.189855,NA,NA,NA,1907.28731
HITEDD,42933,1,43388,Ceanothus cordulatus,Shrub,55,250,170,NA,NA,AMM,NA,2337500,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,16887.43972,12096.47267,NA,NA,NA,16887.43972
HITEDD,42933,1,43388,Ceanothus integerrimus,Shrub,65,100,110,NA,NA,AMM,NA,715000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,3280.608045,2236.0624,NA,NA,NA,3280.608045
HITEDD,42933,1,43388,Ceanothus integerrimus,Shrub,60,80,40,NA,NA,AMM,NA,192000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,880.946496,600.45312,NA,NA,NA,880.946496
HITEDD,42933,1,43388,Ceanothus integerrimus,Shrub,90,140,90,NA,NA,AMM,NA,1134000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,5203.090242,3546.42624,NA,NA,NA,5203.090242
HITEDD,42933,1,43388,Ceanothus integerrimus,Shrub,80,100,40,NA,NA,AMM,NA,320000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1468.24416,1000.7552,NA,NA,NA,1468.24416
HITEDD,42933,1,20-25,Arctostaphylos patula,Shrub,70,60,50,NA,NA,AMM,NA,210000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,1905.69627,1377.5013,NA,NA,NA,1905.69627
HITEDD,42933,1,20-25,Arctostaphylos patula,Shrub,55,110,120,NA,NA,AMM,NA,726000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,6588.264248,4762.21878,NA,NA,NA,6588.264248
HITEDD,42933,1,20-25,Arctostaphylos patula,Shrub,55,70,100,NA,NA,AMM,NA,385000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,3493.776495,2525.41905,NA,NA,NA,3493.776495
HITEDD,42933,1,20-25,Arctostaphylos patula,Shrub,60,50,40,NA,NA,AMM,NA,120000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,1088.969297,787.1436,NA,NA,NA,1088.969297
HITEDD,42933,1,20-25,Ceanothus cordulatus,Shrub,35,130,90,NA,NA,AMM,NA,409500,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,2958.462702,2119.146764,NA,NA,NA,2958.462702
HITEDD,42933,1,20-25,Ceanothus cordulatus,Shrub,60,160,130,NA,NA,AMM,NA,1248000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,9016.267282,6458.352041,NA,NA,NA,9016.267282
HITEDD,42933,1,20-25,Ceanothus cordulatus,Shrub,60,160,140,NA,NA,AMM,NA,1344000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,9709.826304,6955.148352,NA,NA,NA,9709.826304
HITEDD,42933,1,20-25,Ceanothus cordulatus,Shrub,35,110,80,NA,NA,AMM,NA,308000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,2225.168528,1593.888164,NA,NA,NA,2225.168528
HITEDD,42933,1,20-25,Ceanothus cordulatus,Shrub,60,250,300,NA,NA,AMM,NA,4500000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,32510.57914,23287.32707,NA,NA,NA,32510.57914
HITEDD,42933,1,20-25,Ceanothus prostratus,Shrub,30,130,50,NA,NA,AMM,NA,195000,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,7011.46784,4421.841775,NA,NA,NA,7011.46784
HITEDD,42933,1,25-30,Arctostaphylos patula,Shrub,40,50,45,NA,NA,AMM,NA,90000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,816.7269729,590.3577,NA,NA,NA,816.7269729
HITEDD,42933,1,25-30,Arctostaphylos patula,Shrub,40,90,30,NA,NA,AMM,NA,108000,Shrub,7,0.009074744,0.0106,0.003310466,0.01264,0.00277686,0.00655953,0.007066667,0.00218689,0.00955,0.00277686,980.0723674,708.42924,NA,NA,NA,980.0723674
HITEDD,42933,1,25-30,Ceanothus cordulatus,Shrub,70,210,200,NA,NA,AMM,NA,2940000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,21240.24504,15214.38702,NA,NA,NA,21240.24504
HITEDD,42933,1,25-30,Ceanothus cordulatus,Shrub,50,160,140,NA,NA,AMM,NA,1120000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,8091.52192,5795.95696,NA,NA,NA,8091.52192
