Site,Date,Transect,Meter,Species,Shrub_or_Tree,Height_cm,Width_cm,Length_cm,Tree DBH_cm,Comments,Entered by,Review comment
MIXDP2,31-Jul-17,1,0-5,Frangula rubra,Shrub,60,61,85,,,AMM,
MIXDP2,31-Jul-17,1,0-5,Frangula rubra,Shrub,64,66,47,,,AMM,
MIXDP2,31-Jul-17,1,0-5,Frangula rubra,Shrub,85,35,95,,,AMM,
MIXDP2,31-Jul-17,1,0-5,Frangula rubra,Shrub,135,105,97,,,AMM,
MIXDP2,31-Jul-17,1,10-May,Frangula rubra,Shrub,97,45,49,,,AMM,
MIXDP2,31-Jul-17,1,10-May,Frangula rubra,Shrub,82,64,50,,,AMM,
MIXDP2,31-Jul-17,1,10-May,Frangula rubra,Shrub,60,49,86,,,AMM,
MIXDP2,31-Jul-17,1,10-May,Frangula rubra,Shrub,82,26,29,,,AMM,
MIXDP2,31-Jul-17,1,10-May,Ceanothus integerrimus,Shrub,53,41,52,,,AMM,
MIXDP2,31-Jul-17,1,10-May,Ceanothus integerrimus,Shrub,65,93,45,,,AMM,
MIXDP2,31-Jul-17,1,10-May,Frangula rubra,Shrub,134,55,62,,,AMM,
MIXDP2,31-Jul-17,1,10-May,Frangula rubra,Shrub,109,40,79,,,AMM,
MIXDP2,31-Jul-17,1,10-May,Frangula rubra,Shrub,80,37,50,,,AMM,
MIXDP2,31-Jul-17,1,10-May,Frangula rubra,Shrub,80,50,47,,,AMM,
MIXDP2,31-Jul-17,1,15-Oct,Ceanothus integerrimus,Shrub,55,80,100,,,AMM,
MIXDP2,31-Jul-17,1,15-Oct,Ceanothus integerrimus,Shrub,51,75,89,,,AMM,
MIXDP2,31-Jul-17,1,15-Oct,Ceanothus integerrimus,Shrub,41,75,115,,,AMM,
MIXDP2,31-Jul-17,1,15-Oct,Ceanothus integerrimus,Shrub,87,90,82,,,AMM,
MIXDP2,31-Jul-17,1,15-Oct,Ceanothus integerrimus,Shrub,66,36,35,,,AMM,
MIXDP2,31-Jul-17,1,15-Oct,Ceanothus integerrimus,Shrub,58,21,40,,,AMM,
MIXDP2,31-Jul-17,1,15-Oct,Ceanothus integerrimus,Shrub,60,30,36,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Ceanothus integerrimus,Shrub,40,125,119,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,75,45,69,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Ceanothus integerrimus,Shrub,90,85,107,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,95,39,62,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,156,95,104,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,148,71,55,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Ceanothus integerrimus,Shrub,90,57,105,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,90,74,60,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,93,70,95,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,162,97,110,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,135,45,49,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,147,75,200,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,111,70,80,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,85,65,84,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Ceanothus integerrimus,Shrub,85,69,80,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,65,55,61,,,AMM,
MIXDP2,31-Jul-17,1,15-20,Frangula rubra,Shrub,185,300,220,,,AMM,
MIXDP2,31-Jul-17,1,20-25,Frangula rubra,Shrub,170,122,150,,,AMM,
MIXDP2,31-Jul-17,1,20-25,Frangula rubra,Shrub,160,150,140,,,AMM,
MIXDP2,31-Jul-17,1,20-25,Frangula rubra,Shrub,122,112,125,,,AMM,
MIXDP2,31-Jul-17,1,25-30,Ceanothus integerrimus,Shrub,155,200,190,,,AMM,
MIXDP2,31-Jul-17,1,25-30,Ceanothus integerrimus,Shrub,89,90,132,,,AMM,
MIXDP2,31-Jul-17,1,25-30,Ceanothus integerrimus,Shrub,73,95,98,,,AMM,
MIXDP2,31-Jul-17,1,25-30,Ceanothus integerrimus,Shrub,85,124,70,,,AMM,
MIXDP2,31-Jul-17,1,25-30,Ceanothus integerrimus,Shrub,63,70,84,,,AMM,
MIXDP2,31-Jul-17,1,25-30,Ceanothus integerrimus,Shrub,55,95,85,,,AMM,
MIXDP2,31-Jul-17,1,30-35,Ceanothus integerrimus,Shrub,32,65,110,,,AMM,
MIXDP2,31-Jul-17,1,30-35,Ceanothus integerrimus,Shrub,47,95,70,,,AMM,
MIXDP2,31-Jul-17,1,30-35,Ceanothus integerrimus,Shrub,75,85,115,,,AMM,
MIXDP2,31-Jul-17,1,30-35,Ceanothus integerrimus,Shrub,50,56,90,,,AMM,
MIXDP2,31-Jul-17,1,35-40,Ceanothus integerrimus,Shrub,50,115,110,,,AMM,
MIXDP2,31-Jul-17,1,35-40,Ceanothus integerrimus,Shrub,78,75,105,,,AMM,
MIXDP2,31-Jul-17,1,35-40,Ribes sp.,Shrub,61,42,80,,,AMM,
MIXDP2,31-Jul-17,1,35-40,Ceanothus integerrimus,Shrub,67,85,135,,,AMM,
MIXDP2,31-Jul-17,1,35-40,Ceanothus integerrimus,Shrub,38,70,98,,,AMM,
MIXDP2,31-Jul-17,1,35-40,Ceanothus integerrimus,Shrub,38,58,83,,,AMM,
MIXDP2,31-Jul-17,1,35-40,Ribes sp.,Shrub,22,38,62,,,AMM,
MIXDP2,31-Jul-17,1,35-40,Ceanothus integerrimus,Shrub,30,58,65,,,AMM,
MIXDP2,31-Jul-17,1,40-45,Ceanothus integerrimus,Shrub,60,140,105,,,AMM,
MIXDP2,31-Jul-17,1,40-45,Ceanothus integerrimus,Shrub,66,93,123,,,AMM,
MIXDP2,31-Jul-17,1,40-45,Ceanothus integerrimus,Shrub,90,115,113,,,AMM,
MIXDP2,31-Jul-17,2,0-5,Chamaebatia foliolosa,Shrub,25,95,155,,,AMM,
MIXDP2,31-Jul-17,2,0-5,Chamaebatia foliolosa,Shrub,17,82,180,,,AMM,
MIXDP2,31-Jul-17,2,0-5,Chamaebatia foliolosa,Shrub,20,38,135,,,AMM,
MIXDP2,31-Jul-17,2,0-5,Arctostaphylos patula,Shrub,55,10,30,,,AMM,
MIXDP2,31-Jul-17,2,0-5,Chamaebatia foliolosa,Shrub,22,115,135,,,AMM,
MIXDP2,31-Jul-17,2,0-5,Ceanothus prostratus,Shrub,10,155,120,,,AMM,
MIXDP2,31-Jul-17,2,15-20,Quercus kelloggii,Shrub,150,125,105,,,AMM,
MIXDP2,31-Jul-17,2,15-20,Chamaebatia foliolosa,Shrub,20,85,57,,,AMM,
MIXDP2,31-Jul-17,2,20-25,Ceanothus integerrimus,Shrub,98,104,150,,,AMM,
MIXDP2,31-Jul-17,2,20-25,Ceanothus integerrimus,Shrub,30,60,115,,,AMM,
MIXDP2,31-Jul-17,2,20-25,Quercus kelloggii,Shrub,180,250,280,,,AMM,
MIXDP2,31-Jul-17,2,25-30,Quercus kelloggii,Shrub,170,155,200,,,AMM,
MIXDP2,31-Jul-17,2,25-30,Quercus kelloggii,Shrub,155,95,145,,,AMM,
MIXDP2,31-Jul-17,2,25-30,Quercus kelloggii,Shrub,105,135,125,,,AMM,
MIXDP2,31-Jul-17,2,30-35,Ceanothus integerrimus,Shrub,52,35,60,,,AMM,
MIXDP2,31-Jul-17,2,30-35,Ceanothus integerrimus,Shrub,30,45,65,,,AMM,
MIXDP2,31-Jul-17,2,35-40,Chamaebatia foliolosa,Shrub,20,190,500,,,AMM,
MIXDP2,31-Jul-17,2,40-45,Chamaebatia foliolosa,Shrub,40,440,500,,,AMM,
MIXDP2,31-Jul-17,2,40-45,Chamaebatia foliolosa,Shrub,20,170,190,,,AMM,
MIXDP2,31-Jul-17,2,45-50,Chamaebatia foliolosa,Shrub,20,350,240,,,AMM,
MIXDP2,31-Jul-17,2,25-30,Abies sp.,Tree,,,,10.2,all about 10-15 m high,AMM,
MIXDP2,31-Jul-17,2,25-30,Abies sp.,Tree,,,,12.2,all about 10-15 m high,AMM,
MIXDP2,31-Jul-17,2,25-30,Abies sp.,Tree,,,,8.4,all about 10-15 m high,AMM,
MIXDP2,31-Jul-17,2,25-30,Abies sp.,Tree,,,,11,all about 10-15 m high,AMM,
MIXDP2,31-Jul-17,2,25-30,Abies sp.,Tree,,,,11.9,all about 10-15 m high,AMM,
MIXDP2,31-Jul-17,2,25-30,Abies sp.,Tree,,,,11.3,all about 10-15 m high,AMM,
MIXDP2,31-Jul-17,2,30-35,Abies sp.,Tree,,,,11.9,all about 10-15 m high,AMM,
MIXDP2,31-Jul-17,2,30-35,Abies sp.,Tree,,,,11.4,all about 10-15 m high,AMM,
MIXDP2,31-Jul-17,2,30-35,Abies sp.,Tree,,,,9.2,all about 10-15 m high,AMM,
MIXDP2,31-Jul-17,2,30-35,Abies sp.,Tree,,,,10.6,all about 10-15 m high,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,35.5,62.6,100,,,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,41,68.5,66.5,,,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,52.5,58.5,110,,,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,37.8,76.5,93,,,AMM,
MIXMID,22-Aug-17,1,10-May,Ceanothus integerrimus,Shrub,38,88.5,124.5,,,AMM,
MIXMID,22-Aug-17,1,10-May,Ceanothus integerrimus,Shrub,91.5,78,108,,,AMM,
MIXMID,22-Aug-17,1,15-Oct,Ceanothus integerrimus,Shrub,47.5,84.5,83.5,,,AMM,
MIXMID,22-Aug-17,1,15-Oct,Ceanothus integerrimus,Shrub,73,190,254.5,,,AMM,
MIXMID,22-Aug-17,1,15-Oct,Ceanothus integerrimus,Shrub,123,195,208,,,AMM,
MIXMID,22-Aug-17,1,15-Oct,Ceanothus integerrimus,Shrub,114,166,203,,,AMM,
MIXMID,22-Aug-17,1,15-Oct,Ribes sp.,Shrub,68,54.5,76,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,49,60,80,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,76,151,120,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,75,80.5,103,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,97.5,91,174,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,90,134,177,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,70,60,142,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,70,112,104,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,73,126,168,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,92,65,107,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,61,79,69,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,84.5,72,58,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus cordulatus,Shrub,21,36,82,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,38,58,100,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,100,74,118,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,72,139,163,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,81,84,100,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,89,90,126,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,73,113,139,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,75,55,105,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,99,106,135,,,AMM,
MIXMID,22-Aug-17,1,25-30,Ceanothus integerrimus,Shrub,41,99,72,,,AMM,
MIXMID,22-Aug-17,1,25-30,Ceanothus integerrimus,Shrub,43,73,84,,,AMM,
MIXMID,22-Aug-17,1,25-30,Ceanothus integerrimus,Shrub,77,124,154,,,AMM,
MIXMID,22-Aug-17,1,25-30,Ceanothus integerrimus,Shrub,73.5,107,130,,,AMM,
MIXMID,22-Aug-17,1,25-30,Ceanothus integerrimus,Shrub,35,78,137,,,AMM,
MIXMID,22-Aug-17,1,30-35,Ceanothus integerrimus,Shrub,72,77,105,,,AMM,
MIXMID,22-Aug-17,1,30-35,Ceanothus integerrimus,Shrub,51,57,115,,,AMM,
MIXMID,22-Aug-17,1,30-35,Ceanothus integerrimus,Shrub,61,81,125,,,AMM,
MIXMID,22-Aug-17,1,30-35,Ceanothus integerrimus,Shrub,51.5,64,78,,,AMM,
MIXMID,22-Aug-17,1,30-35,Ceanothus integerrimus,Shrub,65,213,310,,,AMM,
MIXMID,22-Aug-17,1,35-40,Ceanothus integerrimus,Shrub,34,47,85,,,AMM,
MIXMID,22-Aug-17,1,35-40,Ceanothus integerrimus,Shrub,28,51,86,,,AMM,
MIXMID,22-Aug-17,1,35-40,Ceanothus integerrimus,Shrub,41,82,88,,,AMM,
MIXMID,22-Aug-17,1,35-40,Ceanothus integerrimus,Shrub,55,67,110,,,AMM,
MIXMID,22-Aug-17,1,35-40,Ceanothus integerrimus,Shrub,37,43,90,,,AMM,
MIXMID,22-Aug-17,1,35-40,Ceanothus integerrimus,Shrub,37,49,117,,,AMM,
MIXMID,22-Aug-17,1,40-45,Ceanothus integerrimus,Shrub,46,57,86,,,AMM,
MIXMID,22-Aug-17,1,40-45,Ceanothus integerrimus,Shrub,31,59,80,,,AMM,
MIXMID,22-Aug-17,1,40-45,Ceanothus integerrimus,Shrub,40,47,56,,,AMM,
MIXMID,22-Aug-17,1,40-45,Ceanothus integerrimus,Shrub,35,60,61,,,AMM,
MIXMID,22-Aug-17,1,40-45,Ceanothus integerrimus,Shrub,45,65,68,,,AMM,
MIXMID,22-Aug-17,1,45-50,Ceanothus integerrimus,Shrub,15,25,70,,,AMM,
MIXMID,22-Aug-17,1,45-50,Ceanothus integerrimus,Shrub,40,65,65,,,AMM,
MIXMID,22-Aug-17,1,45-50,Ceanothus integerrimus,Shrub,42,55,70,,,AMM,
MIXMID,22-Aug-17,1,45-50,Ceanothus integerrimus,Shrub,36,42,73,,,AMM,
MIXMID,22-Aug-17,1,45-50,Ceanothus integerrimus,Shrub,49,85,90,,,AMM,
MIXMID,22-Aug-17,1,45-50,Ceanothus integerrimus,Shrub,31,20,70,,,AMM,
MIXMID,22-Aug-17,1,45-50,Ceanothus integerrimus,Shrub,57,56,80,,,AMM,
MIXMID,22-Aug-17,1,45-50,Ceanothus integerrimus,Shrub,40,81,110,,,AMM,
MIXMID,22-Aug-17,1,45-50,Ceanothus integerrimus,Shrub,66,83,75,,,AMM,
MIXMID,22-Aug-17,1,45-50,Ceanothus integerrimus,Shrub,36,40,50,,,AMM,
MIXMID,22-Aug-17,1,45-50,Ceanothus integerrimus,Shrub,50,70,100,,,AMM,
MIXMID,22-Aug-17,1,45-50,Ceanothus integerrimus,Shrub,38,71,63,,,AMM,
MIXMID,22-Aug-17,1,40-45,Ceanothus integerrimus,Shrub,56,130,140,,,AMM,
MIXMID,22-Aug-17,1,40-45,Ceanothus integerrimus,Shrub,32,87,58,,,AMM,
MIXMID,22-Aug-17,1,40-45,Ribes sp.,Shrub,37,70,54,,,AMM,
MIXMID,22-Aug-17,1,40-45,Ceanothus integerrimus,Shrub,50,63,42,,,AMM,
MIXMID,22-Aug-17,1,35-40,Ceanothus integerrimus,Shrub,55,120,80,,,AMM,
MIXMID,22-Aug-17,1,30-35,Ceanothus integerrimus,Shrub,50,120,85,,,AMM,
MIXMID,22-Aug-17,1,30-35,Ceanothus integerrimus,Shrub,97,150,120,,,AMM,
MIXMID,22-Aug-17,1,30-35,Ceanothus integerrimus,Shrub,85,80,85,,,AMM,
MIXMID,22-Aug-17,1,30-35,Ceanothus integerrimus,Shrub,50,108,65,,,AMM,
MIXMID,22-Aug-17,1,30-35,Ceanothus integerrimus,Shrub,47,113,54,,,AMM,
MIXMID,22-Aug-17,1,25-30,Ceanothus integerrimus,Shrub,50,115,90,,,AMM,
MIXMID,22-Aug-17,1,25-30,Ceanothus integerrimus,Shrub,37,85,70,,,AMM,
MIXMID,22-Aug-17,1,25-30,Ceanothus integerrimus,Shrub,55,95,70,,,AMM,
MIXMID,22-Aug-17,1,25-30,Ceanothus integerrimus,Shrub,95,80,55,,,AMM,
MIXMID,22-Aug-17,1,25-30,Ceanothus integerrimus,Shrub,60,85,75,,,AMM,
MIXMID,22-Aug-17,1,25-30,Ceanothus integerrimus,Shrub,77,73,72,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,55,113,25,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,57,60,50,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,43,73,75,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,20,56,93,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,40,120,50,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ribes sp.,Shrub,28,75,15,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,112,155,152,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,90,65,130,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,72,245,80,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,93,90,120,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,43,118,130,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ceanothus integerrimus,Shrub,40,100,110,,,AMM,
MIXMID,22-Aug-17,1,20-25,Ribes sp.,Shrub,80,40,20,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,95,57,65,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,48,110,95,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,65,110,55,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,35,60,100,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,70,83,60,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,53,45,40,,,AMM,
MIXMID,22-Aug-17,1,15-20,Ceanothus integerrimus,Shrub,78,120,80,,,AMM,
MIXMID,22-Aug-17,1,15-20,Symphoricarpos mollis,Shrub,15,160,290,,,AMM,
MIXMID,22-Aug-17,1,15-Oct,Ceanothus integerrimus,Shrub,112,140,160,,,AMM,
MIXMID,22-Aug-17,1,15-Oct,Ceanothus integerrimus,Shrub,150,180,120,,,AMM,
MIXMID,22-Aug-17,1,10-May,Ceanothus integerrimus,Shrub,80,130,140,,,AMM,
MIXMID,22-Aug-17,1,10-May,Ceanothus integerrimus,Shrub,140,275,230,,,AMM,
MIXMID,22-Aug-17,1,10-May,Ceanothus integerrimus,Shrub,80,70,60,,,AMM,
MIXMID,22-Aug-17,1,10-May,Ceanothus integerrimus,Shrub,79,100,90,,,AMM,
MIXMID,22-Aug-17,1,10-May,Ceanothus integerrimus,Shrub,60,50,85,,,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,90,140,75,,,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,70,100,110,,,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,53,128,115,,,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,40,86,72,,,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,40,88,83,,,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,40,120,70,,,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,35,40,53,,,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,28,80,50,,,AMM,
MIXMID,22-Aug-17,1,0-5,Ceanothus integerrimus,Shrub,45,75,40,,,AMM,
MIXMID,22-Aug-17,2,10-May,Abies magnifica,Tree,,,,4.75,,AMM,
MIXMID,22-Aug-17,2,20-25,Symphoricarpos mollis,Shrub,14,67,175,,,AMM,
MIXMID,22-Aug-17,2,35-40,Ceanothus integerrimus,Shrub,15,105,58,,,AMM,
MIXMID,22-Aug-17,2,35-40,Ceanothus integerrimus,Shrub,24,73,52,,,AMM,
MIXMID,22-Aug-17,2,35-40,Ceanothus integerrimus,Shrub,24,60,20,,,AMM,
MIXMID,22-Aug-17,2,35-40,Ceanothus integerrimus,Shrub,25,50,60,,,AMM,
MIXMID,22-Aug-17,2,35-40,Ceanothus integerrimus,Shrub,43,70,50,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,33,75,70,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,30,60,58,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,40,140,80,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,32,70,98,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,35,70,93,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,30,60,83,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,55,90,85,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,28,100,55,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,20,82,70,,,AMM,
MIXMID,22-Aug-17,2,45-50,Ceanothus integerrimus,Shrub,47,100,105,,,AMM,
MIXMID,22-Aug-17,2,45-50,Ceanothus integerrimus,Shrub,30,80,58,,,AMM,
MIXMID,22-Aug-17,2,45-50,Ribes sp.,Shrub,53,65,35,,,AMM,
MIXMID,22-Aug-17,2,45-50,Ceanothus integerrimus,Shrub,40,40,70,,,AMM,
MIXMID,22-Aug-17,2,45-50,Ceanothus integerrimus,Shrub,65,40,35,,,AMM,
MIXMID,22-Aug-17,2,45-50,Ribes sp.,Shrub,30,30,54,,,AMM,
MIXMID,22-Aug-17,2,45-50,Ceanothus integerrimus,Shrub,40,160,120,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,40,110,70,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,35,40,95,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ribes sp.,Shrub,30,130,100,,,AMM,
MIXMID,22-Aug-17,2,40-45,Quercus kelloggii,Shrub,53,50,30,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,93,130,160,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,55,120,80,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,20,100,90,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,49,90,70,,,AMM,
MIXMID,22-Aug-17,2,40-45,Ceanothus integerrimus,Shrub,42,95,60,,,AMM,
MIXMID,22-Aug-17,2,35-40,Ceanothus integerrimus,Shrub,30,85,95,,,AMM,
MIXMID,22-Aug-17,2,35-40,Ceanothus integerrimus,Shrub,20,65,75,,,AMM,
MIXMID,22-Aug-17,2,35-40,Ceanothus integerrimus,Shrub,15,65,110,,,AMM,
MIXMID,22-Aug-17,2,35-40,Ceanothus integerrimus,Shrub,32,65,50,,,AMM,
MIXMID,22-Aug-17,2,20-25,Quercus kelloggii,Shrub,52,94,68,,,AMM,
MIXMID,22-Aug-17,2,10-May,Ceanothus integerrimus,Shrub,75,85,80,,,AMM,
MIXMID,22-Aug-17,2,0-5,Quercus kelloggii,Shrub,51,50,40,,,AMM,
MIXMIX,10-Jul-17,1,0-5,Symphoricarpos mollis,Shrub,37,126,175,,,AMM,
MIXMIX,10-Jul-17,1,25-30,Ceanothus integerrimus,Shrub,19,54,61,,,AMM,
MIXMIX,10-Jul-17,1,30-35,Ceanothus cordulatus,Shrub,25,176,245,,,AMM,
MIXMIX,10-Jul-17,1,30-35,Ceanothus integerrimus,Shrub,90,180,290,,,AMM,
MIXMIX,10-Jul-17,1,35-40,Ceanothus cordulatus,Shrub,55,160,190,,,AMM,
MIXMIX,10-Jul-17,1,35-40,Ceanothus cordulatus,Shrub,56,144,108,,,AMM,
MIXMIX,10-Jul-17,1,35-40,Rubus leucodermis,Shrub,21,105,91,,,AMM,
MIXMIX,10-Jul-17,1,35-40,Ribes roezlii,Shrub,44,57,112,,,AMM,
MIXMIX,10-Jul-17,1,35-40,Ribes roezlii,Shrub,70,117,80,,,AMM,
MIXMIX,10-Jul-17,1,40-45,Ceanothus integerrimus,Shrub,154,250,217,,,AMM,
MIXMIX,10-Jul-17,2,0-5,Symphoricarpos mollis,Shrub,15,142,165,,,AMM,
MIXMIX,10-Jul-17,2,10-May,Ribes roezlii,Shrub,19,95,88,,,AMM,
MIXMIX,10-Jul-17,2,15-Oct,Ribes roezlii,Shrub,34,104,72,,,AMM,
MIXMIX,10-Jul-17,2,15-Oct,Symphoricarpos mollis,Shrub,20,225,175,,,AMM,
MIXMIX,10-Jul-17,2,15-Oct,Ribes roezlii,Shrub,63,145,95,,,AMM,
MIXMIX,10-Jul-17,2,20-25,Ribes roezlii,Shrub,39,80,70,,,AMM,
MIXMIX,10-Jul-17,2,20-25,Ribes roezlii,Shrub,61,141,80,,,AMM,
MIXMIX,10-Jul-17,2,20-25,Ribes roezlii,Shrub,15,110,135,,,AMM,
MIXMIX,10-Jul-17,2,25-30,Ribes roezlii,Shrub,23,102,55,,,AMM,
MIXMOR,15-Aug-17,1,15-20,Ceanothus cordulatus,Shrub,140,270,280,,,AMM,
MIXMOR,15-Aug-17,1,25-30,Ceanothus cordulatus,Shrub,32,48,57,,,AMM,
MIXMOR,15-Aug-17,1,25-30,Ribes sp.,Shrub,48,74,85,,,AMM,
MIXMOR,15-Aug-17,1,25-30,Ceanothus cordulatus,Shrub,30,62,73,,,AMM,
MIXMOR,15-Aug-17,1,25-30,Ceanothus cordulatus,Shrub,26,90,95,,,AMM,
MIXMOR,15-Aug-17,1,25-30,Ceanothus cordulatus,Shrub,28,60,90,,,AMM,
MIXMOR,15-Aug-17,1,25-30,Ceanothus cordulatus,Shrub,33,48,67,,,AMM,
MIXMOR,15-Aug-17,1,30-35,Ribes sp.,Shrub,57,74,78,,,AMM,
MIXMOR,15-Aug-17,1,30-35,Ceanothus cordulatus,Shrub,35,111,104,,,AMM,
MIXMOR,15-Aug-17,1,30-35,Ceanothus cordulatus,Shrub,32,98,115,,,AMM,
MIXMOR,15-Aug-17,1,30-35,Ceanothus cordulatus,Shrub,97,290,280,,,AMM,
