Site,Transect,Meter,Raw_data_entry,Species,Type,cover,Max_height_cm,Avg_height_cm,Comments,Entered by,Daniel
MIXRAV,1,0,Char,BLANK,Char,18,20,15,,BL,
MIXRAV,1,0,Woody Litter,BLANK,Woody litter,10,3,1,,BL,
MIXRAV,1,0,Soft Rooted Litter,BLANK,Soft rooted litter,5,2,2,dead moss,BL,
MIXRAV,1,0,Bare Ground ,BLANK,Bare Ground,7,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRAV,1,0,Rock,BLANK,Rocks,1,3,2,,BL,"In cover, T was replaced by 1"
MIXRAV,1,0,Soft Loose Litter,BLANK,Soft loose litter,60,1,0.5,,BL,
MIXRAV,1,5,Cirsium vulgare,Cirsium vulgare,Dominant forb,7,30,25,,BL,
MIXRAV,1,5,Forbs,BLANK,Forbs,10,45,20,,BL,
MIXRAV,1,5,Pinus sp. Seedling,Pinus sp.,Tree,1,6,5,2 Seedlings,BL,"In cover, T was replaced by 1"
MIXRAV,1,5,Char,BLANK,Char,17,30,30,,BL,
MIXRAV,1,5,Woody Litter,BLANK,Woody litter,30,4,1,,BL,
MIXRAV,1,5,Soft Rooted Litter,BLANK,Soft rooted litter,4,2,2,dead moss,BL,
MIXRAV,1,5,Soft Loose Litter,BLANK,Soft loose litter,49,2,1,,BL,
MIXRAV,1,10,Cirsium vulgare,Cirsium vulgare,Dominant forb,6,35,35,,BL,
MIXRAV,1,10,Forbs,BLANK,Forbs,10,55,30,,BL,
MIXRAV,1,10,Woody Litter,BLANK,Woody litter,28,10,5,combined with other ,BL,
MIXRAV,1,10,Soft Rooted Litter,BLANK,Soft rooted litter,6,3,3,dead moss,BL,
MIXRAV,1,10,Soft Loose Litter,BLANK,Soft loose litter,65,1,1,,BL,
MIXRAV,1,10,Rock,BLANK,Rocks,1,4,3,,BL,
MIXRAV,1,15,gayophytum sp,Gayophytum sp.,Dominant forb,10,60,35,skinny leaf,BL,
MIXRAV,1,15,Forbs,BLANK,Forbs,6,40,30,,BL,
MIXRAV,1,15,Ceanothus integerrimus,Ceanothus integerrimus,Shrub,22,70,50,,BL,
MIXRAV,1,15,Char,BLANK,Char,1,2,1,,BL,"In cover, T was replaced by 1"
MIXRAV,1,15,Woody Litter,BLANK,Woody litter,25,4,2,,BL,
MIXRAV,1,15,Soft Rooted Litter,BLANK,Soft rooted litter,2,3,2,dead moss,BL,
MIXRAV,1,15,Soft Loose Litter,BLANK,Soft loose litter,73,2,1,,BL,
MIXRAV,1,20,Cirsium vulgare,Cirsium vulgare,Dominant forb,6,60,50,,BL,
MIXRAV,1,20,Forbs,BLANK,Forbs,8,45,10,,BL,
MIXRAV,1,20,Char,BLANK,Char,32,95,55,combined with charred stump,BL,
MIXRAV,1,20,Woody Litter,BLANK,Woody litter,25,5,1,,BL,
MIXRAV,1,20,Soft Rooted Litter,BLANK,Soft rooted litter,1,2,1,dead moss,BL,
MIXRAV,1,20,Soft Loose Litter,BLANK,Soft loose litter,40,1,1,,BL,
MIXRAV,1,20,Bare Ground ,BLANK,Bare Ground,2,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRAV,1,20,Rock,BLANK,Rocks,1,1,1,,BL,"In cover, T was replaced by 1"
MIXRAV,1,25,asyneuma prenanthoides,Asyneuma prenanthoides,Dominant forb,8,65,60,blue flower,BL,
MIXRAV,1,25,Forbs,BLANK,Forbs,6,55,40,,BL,
MIXRAV,1,25,Ceanothus integerrimus,Ceanothus integerrimus,Shrub,30,75,65,,BL,
MIXRAV,1,25,Ribes roezlii,Ribes roezlii,Shrub,4,40,20,,BL,
MIXRAV,1,25,sambucus racemosa,Sambucus racemosa,Shrub,8,30,30,tall shrub,BL,
MIXRAV,1,25,Woody Litter,BLANK,Woody litter,15,30,2,,BL,
MIXRAV,1,25,Soft Loose Litter,BLANK,Soft loose litter,79,0.5,0.5,,BL,
MIXRAV,1,25,Rock,BLANK,Rocks,2,3,2,,BL,
MIXRAV,1,25,Bare Ground ,BLANK,Bare Ground,3,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRAV,1,25,Char,BLANK,Char,1,2,2,,BL,
MIXRAV,1,30,gayophytum sp,Gayophytum sp.,Dominant forb,10,50,40,skinny leaf,BL,
MIXRAV,1,30,Forbs,BLANK,Forbs,6,20,15,,BL,
MIXRAV,1,30,Ceanothus integerrimus,Ceanothus integerrimus,Shrub,6,20,15,,BL,
MIXRAV,1,30,sambucus racemosa,Sambucus racemosa,Shrub,2,70,70,tall shrub,BL,
MIXRAV,1,30,Woody Litter,BLANK,Woody litter,16,3,1,,BL,
MIXRAV,1,30,Soft Rooted Litter,BLANK,Soft rooted litter,6,4,3,dead moss,BL,
MIXRAV,1,30,Soft Loose Litter,BLANK,Soft loose litter,67,1,0.5,,BL,
MIXRAV,1,30,Rock,BLANK,Rocks,3,5,2,,BL,
MIXRAV,1,30,Bare Ground ,BLANK,Bare Ground,8,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRAV,1,35,gayophytum sp,Gayophytum sp.,Dominant forb,5,35,25,skinny leaf,BL,
MIXRAV,1,35,lactuca serviola,Lactuca serriola,Dominant forb,5,18,12,thistle sp.,BL,
MIXRAV,1,35,Forbs,BLANK,Forbs,3,10,7,,BL,
MIXRAV,1,35,Ceanothus integerrimus,Ceanothus integerrimus,Shrub,1,40,40,,BL,"In cover, T was replaced by 1"
MIXRAV,1,35,Tree- dead,UNKNOWN,Tree,12,250,100,Sapling,BL,
MIXRAV,1,35,Woody Litter,BLANK,Woody litter,25,3,2,,BL,
MIXRAV,1,35,Soft Rooted Litter,BLANK,Soft rooted litter,8,3,2,dead moss,BL,
MIXRAV,1,35,Soft Loose Litter,BLANK,Soft loose litter,61,1,1,,BL,
MIXRAV,1,35,Rock,BLANK,Rocks,4,5,3,,BL,
MIXRAV,1,35,Bare Ground ,BLANK,Bare Ground,1,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRAV,1,40,Rubus parviflorus,Rubus parviflorus,Shrub,65,50,40,,BL,
MIXRAV,1,40,gayophytum sp,Gayophytum sp.,Dominant forb,16,60,50,skinny leaf,BL,
MIXRAV,1,40,Forbs,BLANK,Forbs,4,20,15,,BL,
MIXRAV,1,40,Woody Litter,BLANK,Woody litter,10,3,1,,BL,
MIXRAV,1,40,Soft Loose Litter,BLANK,Soft loose litter,87,1,1,,BL,
MIXRAV,1,40,Bare Ground ,BLANK,Bare Ground,3,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRAV,1,40,Rock,BLANK,Rocks,1,1,1,,BL,"In cover, T was replaced by 1"
MIXRAV,1,45,Rubus parviflorus,Rubus parviflorus,Shrub,40,70,50,,BL,
MIXRAV,1,45,asyneuma prenanthoides,Asyneuma prenanthoides,Dominant forb,8,50,45,blue flower,BL,
MIXRAV,1,45,Forbs,BLANK,Forbs,4,50,25,,BL,
MIXRAV,1,45,Grasses,BLANK,Grass,7,10,10,,BL,
MIXRAV,1,45,sambucus racemosa,Sambucus racemosa,Shrub,4,30,25,tall shrub,BL,
MIXRAV,1,45,Soft Rooted Litter,BLANK,Soft rooted litter,81,15,7,,BL,
MIXRAV,1,45,Soft Loose Litter,BLANK,Soft loose litter,10,2,1,,BL,
MIXRAV,1,45,Woody Litter,BLANK,Woody litter,8,1,1,,BL,
MIXRAV,1,45,Rock,BLANK,Rocks,1,7,7,,BL,
MIXRAV,1,45,Ribes roezlii,Ribes roezlii,Shrub,1,20,20,,BL,"In cover, T was replaced by 1"
MIXRAV,1,45,frangula rubra,Frangula rubra,Shrub,4,40,40,"red stem, 40m for shrub datasheet",BL,
MIXRAV,2,0,gayophytum sp,Gayophytum sp.,Dominant forb,3,30,20,skinny leaf,BL,
MIXRAV,2,0,lactuca serviola,Lactuca serriola,Dominant forb,2,30,10,unk thistle,BL,
MIXRAV,2,0,Woody Litter,BLANK,Woody litter,45,3,1,,BL,
MIXRAV,2,0,Soft Rooted Litter,BLANK,Soft rooted litter,1,2,2,dead moss,BL,"In cover, T was replaced by 1"
MIXRAV,2,0,Soft Loose Litter,BLANK,Soft loose litter,55,4,3,,BL,
MIXRAV,2,0,Rock,BLANK,Rocks,1,1,1,,BL,"In cover, T was replaced by 1"
MIXRAV,2,5,lactuca serviola,Lactuca serriola,Dominant forb,3,20,15,unk thistle,BL,
MIXRAV,2,5,Forbs,BLANK,Forbs,3,25,20,,BL,
MIXRAV,2,5,Abies sp. Seedling,Abies sp.,Tree,1,6,3,8 Seedlings,BL,
MIXRAV,2,5,Ceanothus cordulatus,Ceanothus cordulatus,Shrub,2,8,8,,BL,
MIXRAV,2,5,Woody Litter,BLANK,Woody litter,70,40,30,,BL,
MIXRAV,2,5,Soft Rooted Litter,BLANK,Soft rooted litter,2,2,2,dead moss,BL,
MIXRAV,2,5,Soft Loose Litter,BLANK,Soft loose litter,28,4,3,,BL,
MIXRAV,2,10,Gnaphalium canescens,Gnaphalium canescens,Dominant forb,3,40,15,white fuzzy,BL,
MIXRAV,2,10,lactuca serviola,Lactuca serriola,Dominant forb,3,20,15,unk thistle,BL,
MIXRAV,2,10,Forbs,BLANK,Forbs,5,15,10,,BL,
MIXRAV,2,10,Pinus ponderosa Seedling,Pinus ponderosa,Tree,2,20,20,1 Seedling,BL,
MIXRAV,2,10,Woody Litter,BLANK,Woody litter,35,4,2,,BL,
MIXRAV,2,10,Soft Rooted Litter,BLANK,Soft rooted litter,1,2,2,dead moss,BL,
MIXRAV,2,10,Soft Loose Litter,BLANK,Soft loose litter,64,2,2,,BL,
MIXRAV,2,15,lactuca serviola,Lactuca serriola,Dominant forb,1,15,15,unk thistle,BL,
MIXRAV,2,15,Forbs,BLANK,Forbs,1,20,15,,BL,
MIXRAV,2,15,Woody Litter,BLANK,Woody litter,45,4,3,,BL,
MIXRAV,2,15,Soft Rooted Litter,BLANK,Soft rooted litter,3,2,1,dead moss,BL,
MIXRAV,2,15,Soft Loose Litter,BLANK,Soft loose litter,52,1,1,,BL,
MIXRAV,2,15,Rock,BLANK,Rocks,1,1,1,,BL,"In cover, T was replaced by 1"
MIXRAV,2,20,Cirsium vulgare,Cirsium vulgare,Dominant forb,6,45,30,,BL,
MIXRAV,2,20,Forbs,BLANK,Forbs,4,20,15,,BL,
MIXRAV,2,20,Grasses,BLANK,Grass,3,60,40,,BL,
MIXRAV,2,20,Ceanothus cordulatus,Ceanothus cordulatus,Shrub,15,30,25,,BL,
MIXRAV,2,20,Arctostaphylos racemosa,Arctostaphylos racemosa,Shrub,2,15,15,galls,BL,
MIXRAV,2,20,Char,BLANK,Char,1,5,5,,BL,
MIXRAV,2,20,Woody Litter,BLANK,Woody litter,20,15,5,,BL,
MIXRAV,2,20,Soft Rooted Litter,BLANK,Soft rooted litter,3,2,1,dead moss,BL,
MIXRAV,2,20,Soft Loose Litter,BLANK,Soft loose litter,76,2,1,,BL,
MIXRAV,2,20,Bare Ground ,BLANK,Bare Ground,1,NA,NA,,BL,"In cover, T was replaced by 1. In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRAV,2,20,Rock,BLANK,Rocks,1,1,1,,BL,"In cover, T was replaced by 1"
MIXRAV,2,25,Cirsium vulgare,Cirsium vulgare,Dominant forb,1,10,10,,BL,
MIXRAV,2,25,Forbs,BLANK,Forbs,1,20,15,,BL,
MIXRAV,2,25,Abies sp. Seedling,Abies sp.,Tree,1,3,2,12 Seedlings,BL,
MIXRAV,2,25,Woody Litter,BLANK,Woody litter,30,3,2,,BL,
MIXRAV,2,25,Soft Rooted Litter,BLANK,Soft rooted litter,10,7,3,,BL,
MIXRAV,2,25,Soft Loose Litter,BLANK,Soft loose litter,60,2,2,,BL,
MIXRAV,2,30,gayophytum sp,Gayophytum sp.,Dominant forb,7,75,65,skinny leaf,BL,
MIXRAV,2,30,Forbs,BLANK,Forbs,8,30,20,,BL,
MIXRAV,2,30,Abies sp. Seedling,Abies sp.,Tree,1,4,4,14 Seedlings,BL,
MIXRAV,2,30,Woody Litter,BLANK,Woody litter,45,3,1,,BL,
MIXRAV,2,30,Soft Rooted Litter,BLANK,Soft rooted litter,1,3,2,dead moss,BL,
MIXRAV,2,30,Soft Loose Litter,BLANK,Soft loose litter,54,2,2,,BL,
MIXRAV,2,30,Rock,BLANK,Rocks,1,1,1,,BL,"In cover, T was replaced by 1"
MIXRAV,2,35,Cirsium vulgare,Cirsium vulgare,Dominant forb,7,40,35,,BL,
MIXRAV,2,35,Forbs,BLANK,Forbs,1,40,30,,BL,
MIXRAV,2,35,Woody Litter,BLANK,Woody litter,35,3,1,,BL,
MIXRAV,2,35,Soft Rooted Litter,BLANK,Soft rooted litter,10,2,2,,BL,
MIXRAV,2,35,Soft Loose Litter,BLANK,Soft loose litter,55,2,1,,BL,
MIXRAV,2,35,Rock,BLANK,Rocks,1,1,1,,BL,"In cover, T was replaced by 1"
MIXRAV,2,35,Bare Ground ,BLANK,Bare Ground,1,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRAV,2,40,gayophytum sp,Gayophytum sp.,Dominant forb,2,35,30,skinny leaf,BL,
MIXRAV,2,40,Cirsium vulgare,Cirsium vulgare,Dominant forb,2,5,5,,BL,
MIXRAV,2,40,Forbs,BLANK,Forbs,1,2,2,,BL,"In cover, T was replaced by 1"
MIXRAV,2,40,Grasses,BLANK,Grass,3,5,5,,BL,
MIXRAV,2,40,Arctostaphylos racemosa,Arctostaphylos racemosa,Shrub,5,20,10,gall,BL,
MIXRAV,2,40,Ceanothus cordulatus,Ceanothus cordulatus,Shrub,4,15,10,,BL,
MIXRAV,2,40,Woody Litter,BLANK,Woody litter,38,1,1,,BL,
MIXRAV,2,40,Soft Rooted Litter,BLANK,Soft rooted litter,18,2,2,dead moss,BL,
MIXRAV,2,40,Soft Loose Litter,BLANK,Soft loose litter,41,1,1,,BL,
MIXRAV,2,40,Bare Ground ,BLANK,Bare Ground,3,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRAV,2,45,draperia systyla,Draperia systyla,Dominant forb,9,15,10,white trumpet,BL,
MIXRAV,2,45,Forbs,BLANK,Forbs,1,45,25,,BL,
MIXRAV,2,45,Ceanothus cordulatus,Ceanothus cordulatus,Shrub,6,15,12,,BL,
MIXRAV,2,45,Ribes roezlii,Ribes roezlii,Shrub,15,25,18,,BL,
MIXRAV,2,45,Woody Litter,BLANK,Woody litter,6,1,1,,BL,
MIXRAV,2,45,Soft Loose Litter,BLANK,Soft loose litter,89,0.5,0.5,,BL,
MIXRAV,2,45,Bare Ground ,BLANK,Bare Ground,5,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRAV,2,45,Cuscuta californica,Cuscuta californica,Dominant forb,1,1,1,,BL,"In cover, T was replaced by 1"
MIXRIV,1,0,Claytonia perfoliata,Claytonia perfoliata,Dominant forb,8,14,12,Miner's lettuce (DF),BL,
MIXRIV,1,0,Tree,UNKNOWN,Tree,2,8,8,"Seedling, sp unk",BL,
MIXRIV,1,0,Soft Loose Litter,BLANK,Soft loose litter,45,1,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,1,0,Woody Litter,BLANK,Woody litter,10,10,10,with pinecones,BL,
MIXRIV,1,0,Char,BLANK,Char,10,2,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,1,0,Rock,BLANK,Rocks,1,1,1,,BL,"In cover, T was replaced by 1"
MIXRIV,1,0,Bare Ground ,BLANK,Bare Ground,35,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRIV,1,5,DF UNK 1,UNKNOWN,Dominant forb,3,87,87,"seed pods everwhere, few leaves, UNKNOWN",BL,
MIXRIV,1,5,Forbs,BLANK,Forbs,8,80,13,,BL,
MIXRIV,1,5,Tree,UNKNOWN,Tree,1,9,9,"Seedling, sp unk",BL,
MIXRIV,1,5,Soft Loose Litter,BLANK,Soft loose litter,50,1,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,1,5,Woody Litter,BLANK,Woody litter,12,3,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,1,5,Char,BLANK,Char,1,1,1,,BL,
MIXRIV,1,5,Rock,BLANK,Rocks,1,1,1,,BL,"In cover, T was replaced by 1"
MIXRIV,1,5,Bare Ground ,BLANK,Bare Ground,37,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRIV,1,10,epilobium sp,Epilobium sp.,Dominant forb,10,55,35,"curly leaves, no flowers",BL,
MIXRIV,1,10,Forbs,BLANK,Forbs,3,45,8,,BL,
MIXRIV,1,10,Tree,UNKNOWN,Tree,2,8,8,"Seedling, sp unk",BL,
MIXRIV,1,10,Soft Loose Litter,BLANK,Soft loose litter,60,1,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,1,10,Woody Litter,BLANK,Woody litter,12,13,1,,BL,
MIXRIV,1,10,Char,BLANK,Char,3,6,6,,BL,
MIXRIV,1,10,Bare Ground ,BLANK,Bare Ground,25,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRIV,1,15,senecio vulgaris,Senecio vulgaris,Dominant forb,40,45,30,yellow flower w/puff seeds,BL,
MIXRIV,1,15,other,BLANK,Other,6,45,15,,BL,
MIXRIV,1,15,quercus sp,Quercus sp.,Tree,1,10,10,,BL,"In cover, T was replaced by 1"
MIXRIV,1,15,Soft Loose Litter,BLANK,Soft loose litter,10,1,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,1,15,Woody Litter,BLANK,Woody litter,30,6,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,1,15,Char,BLANK,Char,6,1,1,,BL,"In Max_height_cm and Avg_height_cm, <1 was replaced by 1"
MIXRIV,1,15,Bare Ground ,BLANK,Bare Ground,54,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRIV,1,20,senecio vulgaris,Senecio vulgaris,Dominant forb,1,13,13,mostly a down log,BL,"In cover, T was replaced by 1"
MIXRIV,1,20,Tree,UNKNOWN,Tree,1,5,5,sapling,BL,"In cover, T was replaced by 1"
MIXRIV,1,20,Woody Litter,BLANK,Woody litter,60,70,1,,BL,
MIXRIV,1,20,Rock,BLANK,Rocks,10,3,1,,BL,
MIXRIV,1,20,Soft Loose Litter,BLANK,Soft loose litter,30,1,1,,BL,"In Max_height_cm and Avg_height_cm, <1 was replaced by 1"
MIXRIV,1,25,pteridium aguilinum,Pteridium aquilinum,Dominant forb,20,37,10,fern,BL,
MIXRIV,1,25,Forbs,BLANK,Forbs,1,15,11,,BL,
MIXRIV,1,25,Tree,UNKNOWN,Tree,1,5,5,"Seedling, sp unk",BL,
MIXRIV,1,25,Rock,BLANK,Rocks,1,1,1,,BL,"In cover, T was replaced by 1"
MIXRIV,1,25,Woody Litter,BLANK,Woody litter,7,3,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,1,25,Soft Loose Litter,BLANK,Soft loose litter,93,1,1,,BL,"In Max_height_cm and Avg_height_cm, <1 was replaced by 1"
MIXRIV,1,30,Tree,UNKNOWN,Tree,2,5,5,"Seedling, sp unk",BL,
MIXRIV,1,30,Tree- dead,UNKNOWN,Tree,6,400,250,sp unk,BL,
MIXRIV,1,30,Woody Litter,BLANK,Woody litter,20,8,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,1,30,Char,BLANK,Char,1,1,1,,BL,
MIXRIV,1,30,Soft Loose Litter,BLANK,Soft loose litter,79,1,1,,BL,"In Max_height_cm and Avg_height_cm, <1 was replaced by 1"
MIXRIV,1,35,pteridium aguilinum,Pteridium aquilinum,Dominant forb,12,20,20,fern,BL,
MIXRIV,1,35,Forbs,BLANK,Forbs,2,18,8,,BL,
MIXRIV,1,35,Ceanothus cordulatus,Ceanothus cordulatus,Shrub,3,6,6,,BL,
MIXRIV,1,35,Tree,UNKNOWN,Tree,3,20,6,"Seedling, sp unk",BL,
MIXRIV,1,35,Woody Litter,BLANK,Woody litter,6,3,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,1,35,Rock,BLANK,Rocks,1,3,3,,BL,
MIXRIV,1,35,Bare Ground ,BLANK,Bare Ground,93,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRIV,1,40,pteridium aguilinum,Pteridium aquilinum,Dominant forb,10,28,20,more fern,BL,
MIXRIV,1,40,Forbs,BLANK,Forbs,2,22,8,,BL,
MIXRIV,1,40,Tree,UNKNOWN,Tree,1,5,5,"Seedling, sp unk",BL,"In cover, T was replaced by 1"
MIXRIV,1,40,Rock,BLANK,Rocks,10,12,1,,BL,
MIXRIV,1,40,Woody Litter,BLANK,Woody litter,10,8,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,1,40,Soft Loose Litter,BLANK,Soft loose litter,80,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRIV,1,45,lactuca serriola,Lactuca serriola,Dominant forb,1,22,16,spiny no flower,BL,
MIXRIV,1,45,Forbs,BLANK,Forbs,1,55,23,,BL,"In cover, T was replaced by 1"
MIXRIV,1,45,Tree,UNKNOWN,Tree,1,8,2,"Seedling, sp unk",BL,
MIXRIV,1,45,Rock,BLANK,Rocks,4,10,1,,BL,
MIXRIV,1,45,Woody Litter,BLANK,Woody litter,20,12,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,1,45,Char,BLANK,Char,4,1,1,,BL,
MIXRIV,1,45,Soft Loose Litter,BLANK,Soft loose litter,72,1,1,,BL,"In Max_height_cm and Avg_height_cm, <1 was replaced by 1"
MIXRIV,2,0,Tree,UNKNOWN,Tree,1,4,4,"Seedling, sp unk",BL,
MIXRIV,2,0,Rock,BLANK,Rocks,9,11,1,,BL,
MIXRIV,2,0,Woody Litter,BLANK,Woody litter,8,1,1,,BL,
MIXRIV,2,0,Soft Loose Litter,BLANK,Soft loose litter,80,1,1,,BL,
MIXRIV,2,5,Tree,UNKNOWN,Tree,2,15,5,"Seedling, sp unk",BL,
MIXRIV,2,5,Rock,BLANK,Rocks,3,6,3,,BL,
MIXRIV,2,5,Char,BLANK,Char,2,1,1,,BL,
MIXRIV,2,5,Woody Litter,BLANK,Woody litter,25,11,1,,BL,"In Avg_height_cm , <1 was replaced by 1"
MIXRIV,2,5,Soft Loose Litter,BLANK,Soft loose litter,70,1,1,,BL,
MIXRIV,2,10,UNK DF6,UNKNOWN,Dominant forb,1,16,16,"spikey leaf, no flower",BL,
MIXRIV,2,10,Forbs,BLANK,Forbs,1,44,44,,BL,"In cover, T was replaced by 1"
MIXRIV,2,10,Tree,UNKNOWN,Tree,1,6,4,"Seedling, sp unk",BL,
MIXRIV,2,10,Woody Litter,BLANK,Woody litter,15,5,1,,BL,
MIXRIV,2,10,Soft Loose Litter,BLANK,Soft loose litter,85,1,1,,BL,
MIXRIV,2,15,epilobium sp,Epilobium sp.,Dominant forb,1,51,45,spindly,BL,"In cover, T was replaced by 1"
MIXRIV,2,15,Forbs,BLANK,Forbs,1,4,4,,BL,"In cover, T was replaced by 1"
MIXRIV,2,15,Tree,UNKNOWN,Tree,1,5,5,"Seedling, sp unk",BL,"In cover, T was replaced by 1"
MIXRIV,2,15,Ceanothus cordulatus,Ceanothus cordulatus,Shrub,8,18,18,young,BL,
MIXRIV,2,15,Woody Litter,BLANK,Woody litter,60,30,1,,BL,
MIXRIV,2,15,Soft Loose Litter,BLANK,Soft loose litter,35,1,1,,BL,
MIXRIV,2,15,Bare Ground ,BLANK,Bare Ground,5,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRIV,2,20,lactuca serriola,Lactuca serriola,Dominant forb,4,27,21,spikey big leaves,BL,
MIXRIV,2,20,Forbs,BLANK,Forbs,1,51,51,,BL,"In cover, T was replaced by 1"
MIXRIV,2,20,Tree,UNKNOWN,Tree,1,5,4,"Seedling, sp unk",BL,
MIXRIV,2,20,Soft Rooted Litter,BLANK,Soft rooted litter,1,15,15,,BL,"In cover, T was replaced by 1"
MIXRIV,2,20,Woody Litter,BLANK,Woody litter,15,6,1,,BL,
MIXRIV,2,20,Char,BLANK,Char,2,1,1,,BL,
MIXRIV,2,20,Soft Loose Litter,BLANK,Soft loose litter,80,1,1,,BL,
MIXRIV,2,25,senecio vulgaris,Senecio vulgaris,Dominant forb,1,70,70,,BL,"In cover, T was replaced by 1"
MIXRIV,2,25,other,BLANK,Other,1,17,17,,BL,"In cover, T was replaced by 1"
MIXRIV,2,25,Tree,UNKNOWN,Tree,3,24,4,"Seedling, sp unk",BL,
MIXRIV,2,25,Woody Litter,BLANK,Woody litter,18,3,1,,BL,
MIXRIV,2,25,Soft Loose Litter,BLANK,Soft loose litter,80,1,1,,BL,
MIXRIV,2,30,senecio vulgaris,Senecio vulgaris,Dominant forb,1,35,35,,BL,"In cover, T was replaced by 1"
MIXRIV,2,30,Tree,UNKNOWN,Tree,1,4,3,"Seedling, sp unk",BL,
MIXRIV,2,30,Woody Litter,BLANK,Woody litter,8,1,1,,BL,
MIXRIV,2,30,Soft Loose Litter,BLANK,Soft loose litter,92,1,1,,BL,
MIXRIV,2,35,senecio vulgaris,Senecio vulgaris,Dominant forb,2,52,35,,BL,
MIXRIV,2,35,Tree,UNKNOWN,Tree,1,7,4,"Seedling, sp unk",BL,
MIXRIV,2,35,Woody Litter,BLANK,Woody litter,6,1,1,,BL,
MIXRIV,2,35,Bare Ground ,BLANK,Bare Ground,2,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRIV,2,35,Soft Loose Litter,BLANK,Soft loose litter,92,1,1,,BL,
MIXRIV,2,40,senecio vulgaris,Senecio vulgaris,Dominant forb,1,27,27,,BL,"In cover, T was replaced by 1"
MIXRIV,2,40,Tree,UNKNOWN,Tree,1,4,4,"Seedling, sp unk",BL,
MIXRIV,2,40,Woody Litter,BLANK,Woody litter,20,1,1,,BL,
MIXRIV,2,40,Soft Loose Litter,BLANK,Soft loose litter,80,1,1,,BL,
MIXRIV,2,45,Tree,UNKNOWN,Tree,1,8,8,"Seedling, sp unk",BL,"In cover, T was replaced by 1"
MIXRIV,2,45,Woody Litter,BLANK,Woody litter,60,34,1,,BL,
MIXRIV,2,45,Bare Ground ,BLANK,Bare Ground,1,NA,NA,,BL,"In Max_height_cm and Avg_height_cm, ""-"" was replaced by NA"
MIXRIV,2,45,Soft Loose Litter,BLANK,Soft loose litter,39,1,1,,BL,
MIXWAT,1,0,ceanothus integerrimus,Ceanothus integerrimus,Shrub,1,7,5,,BL,"In cover, T was replaced by 1"
MIXWAT,1,0,Abies sp. Seedling,Abies sp.,Tree,1,6,4,18 Seedlings,BL,
MIXWAT,1,0,Rock,BLANK,Rocks,35,7,4,,BL,
MIXWAT,1,0,Woody Litter,BLANK,Woody litter,5,3,1,,BL,
MIXWAT,1,0,Soft Loose Litter,BLANK,Soft loose litter,60,2,1,,BL,
MIXWAT,1,5,Abies sp. Seedling,Abies sp.,Tree,1,5,5,3 Seedlings,BL,"In cover, T was replaced by 1"
MIXWAT,1,5,Rock,BLANK,Rocks,12,10,8,,BL,
MIXWAT,1,5,Woody Litter,BLANK,Woody litter,6,15,7,,BL,
MIXWAT,1,5,Soft Loose Litter,BLANK,Soft loose litter,81,1,1,,BL,
